M_tar,M_total,gamma,npt,b,v,hit_dir,attributes,m_lr,ratio_lr,Z_Fe_lr,np_lr,m_slr,ratio_slr,Z_Fe_slr,np_slr,accretion_rate,Q_R_norm,Q_RD_star_prime,Q_R,core_vap_frac,mantle_vap_frac,lr_si_from_tar,lr_fe_from_tar,slr_si_from_tar,slr_fe_from_tar,v_mutual,Q_norm,num_rem,round_m_tar,b_cat
10,0.0598079864409767,0.1196159728819535,1.0,203123,0.0,10.4242,pX,EiEf,0.0656580908712226,0.5489073849361176,0.426881194114685,222994,0.0,0.0,0.0,[0],0.0978147698722351,1.3858332544041216,98013185654.43428,135829932050.00005,0.0220328242040552,0.0354644256929504,0.4990767188631582,0.5000735553265733,0.0,0.0,2.4931000999708224,0.8573443033312251,1,0.06,0.0
11,0.0598079864409767,0.1196159728819535,1.0,203123,0.0,10.8411,pX,EiEf,0.0636249468369141,0.5319101229039388,0.4304057955741882,216089,0.0,0.0,0.0,[0],0.0638202458078775,1.4988984444446884,98013185654.43428,146911811512.5,0.0193144308618221,0.0382759013619693,0.4993378667949956,0.5002795483608752,0.0,0.0,2.592807840773746,0.9272919657056732,1,0.06,0.0
12,0.0598079864409767,0.1196159728819535,1.0,203123,0.0,11.2581,pX,EiEf,0.059823668655954,0.5001311046894448,0.4360291063785553,203179,0.0,0.0,0.0,[0],0.0002622093788894,1.6164255702399193,98013185654.43428,158431019512.5,0.0210045396367477,0.0381773709148826,0.4987651073863975,0.4996613105005655,0.0,0.0,2.692539498041242,1.0,1,0.06,0.0
13,0.0598079864409767,0.1196159728819535,1.0,203123,0.0,11.675,pX,EiEf,0.056885696530146,0.4755694006375331,0.4427770674228668,193201,0.0,0.0,0.0,[0],-0.0488611987249336,1.738358263863773,98013185654.43428,170382031250.0,0.0135861921748,0.0364340924151119,0.4991268433254709,0.4996434684339184,0.0,0.0,2.792247238844165,1.075433534255311,1,0.06,0.0
14,0.0598079864409767,0.1196159728819535,1.0,203123,0.0,12.092,pX,EiEf,0.0541111461629683,0.4523739167875974,0.4477683007717132,183778,0.0,0.0,0.0,[0],-0.0952521664248051,1.864755020252024,98013185654.43428,182770580000.0,0.0112456495524233,0.0339052020670404,0.4998620656240584,0.5003159529538831,0.0,0.0,2.8919788961116617,1.153628756302863,1,0.06,0.0
15,0.0598079864409767,0.1196159728819535,1.0,203123,0.0,12.3005,pX,EiEf,0.0262386995577525,0.2193578242568569,0.4476667642593384,89115,0.02104934,0.17597433,0.45680824,[71490],-0.5612843514862861,1.9296166536134165,98013185654.43428,189127875312.5,0.0121860009326752,0.0365099282095615,0.50262093683767,0.5001627711161418,0.4927121220614857,0.5007046617545156,2.941844724745409,1.1937553384081965,2,0.06,0.0
16,0.0598079864409767,0.1196159728819535,1.0,203123,0.0,12.509,pX,EiEf,0.017902408757446,0.1496657037192982,0.4484120607376098,60802,0.01778135,0.14865363,0.45114791,[60391],-0.7006685925614035,1.9955871237529867,98013185654.43428,195593851250.0,0.0133997266452292,0.0394542828572769,0.5006708132949704,0.5046027588936809,0.4954291493815208,0.4976511313400913,2.991710553379157,1.2345679012345678,2,0.06,0.0
17,0.0598079864409767,0.1196159728819535,1.0,203123,0.0,12.7,pX,EiEf,0.012677314734076,0.1059834604746897,0.4464079141616821,43056,0.01022283,0.08546379,0.45773482,[34720],-0.7880330790506205,2.056993644822713,98013185654.43428,201612500000.0,0.0140476017754228,0.0424819653187945,0.4996014258628466,0.4984651812841591,0.4972114291683965,0.5003459853253556,3.0373910007127107,1.272556981709589,2,0.06,0.0
18,0.0598079864409767,0.1196159728819535,1.0,203123,0.0,12.9,pX,EiEf,0.0089446319163373,0.0747779054989974,0.480941891670227,30379,0.00818921,0.06846251,0.43147871,[27813],-0.850444189002005,2.122290981678639,98013185654.43428,208012500000.0,0.01543358684928,0.0458065492276917,0.495307032118679,0.4961336841576627,0.5054388783962318,0.489875898245204,3.085223929857793,1.3129531113292374,2,0.06,0.0
19,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,9.4,pX,EiEf,0.0759638808033279,0.6350646905517799,0.449117511510849,257995,0.0,0.0,0.0,[0],0.2701293811035599,1.0377929994934745,106427775147.7495,110450000000.0,0.0047964030201438,0.0170077327376097,0.4997009470227182,0.4998791428709854,0.0,0.0,2.2481476698188567,0.9688330911981576,1,0.06,0.2
20,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,9.6,pX,EiEf,0.0388333231232636,0.3246499793266524,0.4483696520328522,131889,0.03674249,0.30717043,0.45304072,[124788],-0.3507000413466951,1.082424205899939,106427775147.7495,115200000000.0,0.0054815648539785,0.0176774226214487,0.2537902602062878,0.2114680890465076,0.7626477855386018,0.8000642907769643,2.295980598963939,1.0104986157177709,2,0.06,0.2
21,0.0598079864409767,0.1196159728819535,1.0,203123,0.3,7.7,pX,EiEf,0.0981778867194015,0.8207757237931027,0.3649055659770965,333439,0.0,0.0,0.0,[0],0.6415514475862053,0.6262903534978974,118335688209.2689,74112500000.0,0.0036182257441069,0.0149738881254425,0.5005974283780125,0.4999588716502496,0.0,0.0,1.84156777208566,0.9507299478121578,1,0.06,0.3
22,0.0598079864409767,0.1196159728819535,1.0,203123,0.3,7.8,pX,EiEf,0.0976411346191471,0.8162884292677794,0.3670261204242706,331616,0.0,0.0,0.0,[0],0.6325768585355588,0.6426632671076418,118335688209.2689,76050000000.0,0.0038483670410522,0.0153055264452156,0.5013244824323431,0.5000246608875462,0.0,0.0,1.8654842366582003,0.9755845846667512,1,0.06,0.3
23,0.0598079864409767,0.1196159728819535,1.0,203123,0.3,14.1,pX,EiEf,0.0202024418184967,0.1688941813685207,0.5755279064178467,68614,0.01998985,0.1671169,0.57233948,[67892],-0.6622116372629585,2.100063841776303,118335688209.2689,248512500000.00003,0.0104647363978214,0.0514213342355525,0.8846996628161731,0.9748785792592984,0.119515343137817,0.0236254758002922,3.372221504728285,3.187967969717239,2,0.06,0.3
24,0.0598079864409767,0.1196159728819535,1.0,203123,0.3,14.63,pX,EiEf,0.0185691607854614,0.1552398090160326,0.5973379015922546,63067,0.01854973,0.1550774,0.59331292,[63001],-0.6895203819679349,2.26090817612741,118335688209.2689,267546125000.00003,0.0130145475801582,0.0615278878241972,0.1138066599211168,0.0198293999097189,0.8851721793079362,0.979078833966109,3.498978766962753,3.43213511160189,2,0.06,0.3
25,0.0598079864409767,0.1196159728819535,1.0,203123,0.3,7.85,pX,EiEf,0.0974111497123172,0.8143657353224075,0.3677566647529602,330835,0.0,0.0,0.0,[0],0.6287314706448149,0.650928947688045,118335688209.2689,77028125000.0,0.0038343938486342,0.015512607921526,0.4997848511505933,0.4999383249822974,0.0,0.0,1.8774424689444709,0.988132167465925,1,0.06,0.3
26,0.0598079864409767,0.1196159728819535,1.0,203123,0.4,6.8,pX,EiEf,0.0561736807771236,0.4696168866390463,0.3193022608757019,190781,0.05593195,0.467596,0.32034537,[189960],-0.0607662267219073,0.4152303724515711,139199836608.1501,57800000000.0,0.0018556440682575,0.0117556444366118,0.2345932743056793,0.062577739593079,0.7680201696408026,0.93788222575385,1.62631959093279,1.022429209104352,2,0.06,0.4
27,0.0598079864409767,0.1196159728819535,1.0,203123,0.4,6.75,pX,EiEf,0.0562693811381022,0.4704169500308567,0.3189423680305481,191106,0.05602029,0.46833449,0.3196615,[190260],-0.0591660999382865,0.4091464931839253,139199836608.1501,56953125000.0,0.0018316771900022,0.0113871402592919,0.2352537223025211,0.0646582842180911,0.7668960299405534,0.9363019244331576,1.6143613586465195,1.0074487638368734,2,0.06,0.4
28,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,5.4356,pX,EiEf,0.1154610739042124,0.9652646809816824,0.3104900419712066,392137,0.0,0.0,0.0,[0],0.9305293619633646,0.2084621678204914,177164924389.5546,36932184200.0,0.0007812258507565,0.0305208048482959,0.5009912854476235,0.4999958352127461,0.0,0.0,1.3000033483050402,0.781168546764492,1,0.06,0.5
29,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,6.69,pX,EiEf,0.0576049754724409,0.4815826355338856,0.310463935136795,195642,0.05758319,0.48140052,0.31107226,[195568],-0.0368347289322287,0.3157799163280564,177164924389.5546,55945125000.0,0.0008615322771613,0.0081463099841044,0.1820667497519515,0.0163978294940664,0.8189579067412367,0.9825760274447204,1.600011479902995,1.183319452706722,2,0.06,0.5
30,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,7.9443,pX,EiEf,0.0547294522962579,0.4575430101652835,0.3266575634479522,185876,0.05458663,0.45634902,0.32730728,[185391],-0.0849139796694329,0.4452906148568945,177164924389.5546,78889878112.5,0.0007005573901377,0.0114527438880775,0.8435963769337154,0.9945815915835536,0.1562905013730114,0.0050098674185334,1.899995695036377,1.6686338155859608,2,0.06,0.5
31,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,10.453,pX,EiEf,0.0470153269526107,0.3930522472864819,0.3798536956310272,159677,0.04697351,0.39270267,0.38006023,[159535],-0.2138955054270361,0.7709286232622501,177164924389.5546,136581511249.99995,0.0018981852510374,0.0126163824511413,0.8947708722440746,1.0,0.1063385373433561,0.0,2.499988041767714,2.888894414700244,2,0.06,0.5
32,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,12.5437,pX,EiEf,0.0399607462487867,0.3340753353084638,0.4445617496967315,135718,0.03985593,0.33319904,0.44591564,[135362],-0.3318493293830724,1.1101549180244847,177164924389.5546,196680512112.5,0.0012231749944026,0.0203707872549837,0.0842906639473295,0.0,0.9167344126803054,1.0,3.0000095665858293,4.160074286205301,2,0.06,0.5
33,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,14.6343,pX,EiEf,0.0347535161118229,0.2905424357173474,0.488051027059555,118033,0.03465282,0.28970059,0.48568809,[117691],-0.4189151285653052,1.511040752196903,177164924389.5546,267703420612.5,0.0023069183615748,0.0362395323261542,0.9302618197266946,1.0,0.0696525345583904,0.0,3.500007174939372,5.662310436644854,2,0.06,0.5
34,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,16.7249,pX,EiEf,0.0293404674602431,0.2452888753343885,0.5364749431610107,99649,0.02918353,0.24397687,0.53542507,[99116],-0.5094222493312228,1.973600876230302,177164924389.5546,349652850012.5001,0.0049066565670241,0.0618507503997838,0.936673403361694,1.0,0.0625460519004918,0.0,4.000004783292916,7.39565814026043,2,0.06,0.5
35,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,18.8155,pX,EiEf,0.0234889821794785,0.196369946367107,0.6018010973930359,79776,0.02329818,0.19477486,0.60027152,[79128],-0.6072601072657859,2.49783529012468,177164924389.5546,442528800312.5,0.0142961767134495,0.0995013326199305,0.9451932228926104,1.0,0.05292595168785,0.0,4.500002391646458,9.36011739705202,2,0.06,0.5
36,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,20.9061,pX,EiEf,0.0171713995231741,0.1435544025555872,0.7122339010238647,58320,0.0169276,0.14151621,0.72503138,[57492],-0.7128911948888255,3.083743993880037,177164924389.5546,546331271512.4999,0.0314322986561401,0.1429544504614751,0.0438563653785449,0.0,0.9509744042697136,1.0,5.0,11.555688207019628,2,0.06,0.5
37,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,5.8537,pX,EiEf,0.1177082950130324,0.984051646089074,0.3046198487281799,399769,0.0,0.0,0.0,[0],0.968103292178148,0.2417648683004508,177164924389.5546,42832254612.5,0.0004406425901732,0.0058768471635342,0.5002608266842428,0.4999999579393867,0.0,0.0,1.3999980866828343,0.9059634791460108,1,0.06,0.5
38,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,6.5,pX,EiEf,0.0581273158125858,0.4859494464836266,0.3080286979675293,197416,0.0580855,0.4855999,0.30863056,[197274],-0.0281011070327468,0.2980979456400442,177164924389.5546,52812500000.0,0.0008989657851503,0.0076635519602384,0.8135208649509289,0.9809569125540696,0.1868271909566172,0.0196436923263684,1.5545701972151669,1.1170599510873158,2,0.06,0.5
39,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,6.2,pX,EiEf,0.0587026641628112,0.4907594090359797,0.3055563867092132,199370,0.05848801,0.48896491,0.30637068,[198641],-0.0184811819280405,0.2712162137373562,177164924389.5546,48050000000.0,0.0007214805569679,0.0067427357476054,0.1938027390550449,0.0221935326736655,0.8083349968977775,0.9782772486287986,1.482820803497544,1.016326260823584,2,0.06,0.5
40,0.0598079864409767,0.1196159728819535,1.0,203123,0.5,6.3,pX,EiEf,0.0585642654183854,0.4896023834223315,0.3064142167568207,198900,0.05840763,0.4882929,0.3066209,[198368],-0.020795233155337,0.2800356795846948,177164924389.5546,49612500000.0,0.0008554319887727,0.0073030802750232,0.1912027226507639,0.0219704116816471,0.8104521266315341,0.9789885618530426,1.5067372680700848,1.0493753718024983,2,0.06,0.5
41,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,11.7074,pX,EiEf,0.0524761202150683,0.4387049567941561,0.4400557279586792,178225,0.0,0.0,0.0,[0],-0.1225900864116878,1.7119018954264205,100081096298.64238,171329018450.0,0.0102891786022098,0.0337331101362484,0.5128164791500799,0.5013324294600009,0.0,0.0,2.7999961733656686,1.161078150560926,1,0.06,0.1
42,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,8.3624,pX,EiEf,0.0938708154808335,0.7847682313588055,0.3773857951164245,318811,0.0,0.0,0.0,[0],0.569536462717611,0.8734133660882543,100081096298.64238,87412167199.99997,0.0153653857720687,0.0292241874424232,0.499687613667751,0.5005527131604737,0.0,0.0,1.999990433414171,0.5923827635697191,1,0.06,0.1
43,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,12.9618,pX,EiEf,0.0063082887601474,0.0527378460264083,0.4751791059970855,21425,0.00414152,0.03462345,0.45000446,[14066],-0.8945243079471834,2.0984015145410515,100081096298.64238,210010324050.0,0.0141414831220339,0.044641576622723,0.4985770342090314,0.4842387447546545,0.4864272421488849,0.5050518864398521,3.1000043049636234,1.423217157564208,2,0.06,0.1
44,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,10.8712,pX,EiEf,0.0591673514299686,0.4946442352507527,0.423184186220169,200950,0.0,0.0,0.0,[0],-0.0107115294984945,1.476090313391221,100081096298.64238,147728736800.0,0.0168199726276994,0.0386736052845763,0.5005478205782213,0.4998177070016353,0.0,0.0,2.6000066966100803,1.0011416049669537,1,0.06,0.1
45,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,10.0349,pX,EiEf,0.0651280650633593,0.5444763228037515,0.4142419695854187,221194,0.0,0.0,0.0,[0],0.0889526456075028,1.2577202605464215,100081096298.64238,125874022512.5,0.0112428380800631,0.0312000907122738,0.5014046695022025,0.5012988009038948,0.0,0.0,2.39999330338992,0.8530345798083795,1,0.06,0.1
46,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,5.0175,pX,EiEf,0.1160167199486539,0.969909930533679,0.3090486228466034,394024,0.0,0.0,0.0,[0],0.939819861067358,0.3144363318982436,100081096298.64238,31469132812.5,0.0003081196312719,0.0233002419220711,0.5001083665607283,0.5000122822043394,0.0,0.0,1.2000086099272462,0.2132628953124878,1,0.06,0.1
47,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,12.5437,pX,EiEf,0.0090754092888802,0.0758712157768143,0.4495858550071716,30823,0.00901118,0.07533427,0.4569031,[30605],-0.8482575684463712,1.9652114074130904,100081096298.64238,196680512112.5,0.0114580376657236,0.0378316666610301,0.48824040092534,0.4678216911441963,0.4760244583575337,0.4930611638636751,3.0000095665858293,1.3328824697703,2,0.06,0.1
48,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,9.1987,pX,EiEf,0.0739381206092764,0.6181291580702553,0.410628080368042,251115,0.0,0.0,0.0,[0],0.2362583161405105,1.0568439597911838,100081096298.64238,105770102112.5,0.0105365175931632,0.0234915950026152,0.500223051950097,0.4966008000793979,0.0,0.0,2.200003826634332,0.7167924946774933,1,0.06,0.1
49,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,7.1081,pX,EiEf,0.1040505794269828,0.8698719487042765,0.3444232046604156,353384,0.0,0.0,0.0,[0],0.7397438974085532,0.6310518104641978,100081096298.64238,63156357012.5,0.0162123051631499,0.0313165589365913,0.500483439510499,0.4999918359486913,0.0,0.0,1.7000062182807891,0.4280037722718831,1,0.06,0.1
50,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,7.9443,pX,EiEf,0.0983492895406626,0.8222086663770355,0.3641438484191894,334021,0.0,0.0,0.0,[0],0.6444173327540709,0.7882595318209974,100081096298.64238,78889878112.5,0.0232670029672515,0.0424908492985753,0.4999034383006915,0.4999342224504082,0.0,0.0,1.899995695036377,0.5346281360011981,1,0.06,0.1
51,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,5.0036,pX,EiEf,0.1160865044781421,0.9704933353065271,0.3088552057743072,394261,0.0,0.0,0.0,[0],0.9409866706130544,0.312696576650355,100081096298.64238,31295016199.999992,0.0003621901660132,0.0233968982827144,0.5001633465155914,0.5000082444232576,0.0,0.0,1.1966842213516629,0.2120829259398013,1,0.06,0.1
52,0.0598079864409767,0.1196159728819535,1.0,203123,0.1,5.8537,pX,EiEf,0.111880683545844,0.93533230429231,0.3203999102115631,379977,0.0,0.0,0.0,[0],0.8706646085846198,0.4279754738566051,100081096298.64238,42832254612.5,0.0117434232650641,0.0264292946851159,0.5007552376912084,0.5000123271029153,0.0,0.0,1.3999980866828343,0.2902695376402315,1,0.06,0.1
53,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,6.69,pX,EiEf,0.1067497349938887,0.8924371254267005,0.3355462551116943,362551,0.0,0.0,0.0,[0],0.784874250853401,0.5256628255390435,106427775147.7495,55945125000.0,0.0138744651581453,0.0310776899187968,0.5002864450997944,0.5000205466728621,0.0,0.0,1.600011479902995,0.4907332584084865,1,0.06,0.2
54,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,11.7074,pX,EiEf,0.0194188272468052,0.1623430949808791,0.5016905069351196,65952,0.01941794,0.16233564,0.5026837,[65949],-0.6753138100382416,1.609814902286087,106427775147.7495,171329018450.0,0.0059790715548333,0.026547381616391,0.8855282981124719,0.8941877158740911,0.1118090120688677,0.1085944084576134,2.7999961733656686,1.5028449303473037,2,0.06,0.2
55,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,9.6168,pX,EiEf,0.037812501175177,0.3161158185160894,0.4443944096565246,128422,0.03767145,0.31493665,0.4568834,[127943],-0.3677683629678211,1.0862160055447192,106427775147.7495,115603552800.0,0.0060570026087876,0.0188936231958175,0.7447687307088946,0.7960196370507662,0.2490537649055799,0.2095314200864201,2.299998565012125,1.0140384555247934,2,0.06,0.2
56,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,5.4356,pX,EiEf,0.1151298869515064,0.9624959290773458,0.3113882541656494,391012,0.0,0.0,0.0,[0],0.9249918581546916,0.3470164075940561,106427775147.7495,36932184200.0,0.0016070329952241,0.026792930993282,0.4999350935831827,0.5000123258873755,0.0,0.0,1.3000033483050402,0.3239576476522024,1,0.06,0.2
57,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,10.8712,pX,EiEf,0.0228293636409272,0.1908554776664906,0.4644154608249664,77535,0.0228155,0.19073957,0.48373201,[77488],-0.6182890446670187,1.3880656303762249,106427775147.7495,147728736800.0,0.0037614374261576,0.0205610110421526,0.8538023590335136,0.8842753179236221,0.1221627301450647,0.1218160127345825,2.6000066966100803,1.2958305906088097,2,0.06,0.2
58,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,10.0349,pX,EiEf,0.0375695764502496,0.3140849465591545,0.4543761909008026,127597,0.03583089,0.29954935,0.45883909,[121692],-0.3718301068816909,1.1827177852562831,106427775147.7495,125874022512.5,0.0058735305111982,0.024060634471508,0.7577673964718061,0.7915868751124209,0.2278525129535411,0.1956257390193986,2.39999330338992,1.1041278255530274,2,0.06,0.2
59,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,9.8259,pX,EiEf,0.0396748365943236,0.3316851055793185,0.4503922760486603,134747,0.03483214,0.29119975,0.45807332,[118300],-0.3366297888413629,1.1339651547254206,106427775147.7495,120685388512.50005,0.0059061028695789,0.0197679754381723,0.7423201386964337,0.7769916150077436,0.2198287161026086,0.1883585468163958,2.350007892433309,1.0586147398371757,2,0.06,0.2
60,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,12.5437,pX,EiEf,0.0162450186414145,0.135809777323355,0.5215144157409668,55173,0.01584164,0.13243751,0.52880937,[53803],-0.7283804453532898,1.8480186383625528,106427775147.7495,196680512112.5,0.0080130647934778,0.0344570351757646,0.0990567723991544,0.0991210465519294,0.8947575568420539,0.9069627417277976,3.0000095665858293,1.725220357884926,2,0.06,0.2
61,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,12.1255,pX,EiEf,0.0182481190724223,0.1525558722030461,0.5088985562324524,61976,0.01808353,0.15117987,0.51064849,[61417],-0.6948882555939077,1.7268489128647004,106427775147.7495,183784687812.5,0.0066025330584401,0.0305792919263727,0.1048429891306542,0.1067570913269662,0.8932587922341122,0.8968812841938129,2.899990911743463,1.6121021929223427,2,0.06,0.2
62,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,7.9443,pX,EiEf,0.0962690192317723,0.8048174245656822,0.3718046545982361,326956,0.0,0.0,0.0,[0],0.6096348491313645,0.7412527228252238,106427775147.7495,78889878112.5,0.0152850191552391,0.0459174752932252,0.5004430963356472,0.4999177952717155,0.0,0.0,1.899995695036377,0.6919975054411884,1,0.06,0.2
63,0.0598079864409767,0.1196159728819535,1.0,203123,0.2,8.7806,pX,EiEf,0.0869625633073977,0.7270146386989573,0.4077476859092712,295349,0.0,0.0,0.0,[0],0.4540292773979147,0.9055311953689552,106427775147.7495,96373670450.0,0.0085794715008125,0.0336754108952192,0.5010262197596644,0.4999169347678907,0.0,0.0,2.1000090882565376,0.8453599008799099,1,0.06,0.2
64,0.0598079864409767,0.1196159728819535,1.0,203123,0.3,7.5262,pX,EiEf,0.099326206595456,0.830375778437876,0.3603815734386444,337339,0.0,0.0,0.0,[0],0.6607515568757522,0.5983368933029459,118335688209.2689,70804608050.0,0.0042287647318287,0.0229396535167054,0.5023266245707697,0.499954707851316,0.0,0.0,1.800000956658583,0.9082956494010698,1,0.06,0.3
65,0.0598079864409767,0.1196159728819535,1.0,203123,0.3,13.3799,pX,EiEf,0.0234822332650279,0.1963135248517522,0.5401955246925354,79753,0.02303498,0.19257442,0.54600579,[78234],-0.6073729502964955,1.891036917085949,118335688209.2689,223777155012.5,0.0076493578101808,0.0405762977039367,0.1162260521949011,0.0315217783516798,0.8849562307936027,0.969402114339218,3.199999043341417,2.870658025388258,2,0.06,0.3
66,0.0598079864409767,0.1196159728819535,1.0,203123,0.3,6.69,pX,EiEf,0.1082154514151103,0.9046906429620888,0.3310831487178802,367529,0.0,0.0,0.0,[0],0.8093812859241778,0.4727662960058568,118335688209.2689,55945125000.0,0.0060926433103257,0.0381420852443538,0.5013788984862868,0.5000122071011318,0.0,0.0,1.600011479902995,0.7176752338889478,1,0.06,0.3
67,0.0598079864409767,0.1196159728819535,1.0,203123,0.3,11.7074,pX,EiEf,0.0305485698991631,0.2553887174358464,0.4876638948917389,103752,0.03026061,0.25298134,0.48901585,[102774],-0.4892225651283071,1.4478220479608472,118335688209.2689,171329018450.0,0.0034013257932537,0.0236813210050535,0.1204215939747497,0.0583454291926046,0.8785868347527446,0.9430728484947436,2.7999961733656686,2.197842857408355,2,0.06,0.3
